,clock,x,y,z
1435,1588760250.2380505,-9216.135138878408,-3881.012122361644,24.45414777648992
1436,1588760251.2380505,-9213.683636996491,-3886.829190160016,24.345044487722465
1437,1588760252.2380505,-9211.228462536335,-3892.64470866661,24.235931495009865
1438,1588760253.2380505,-9208.769616476575,-3898.4586755633577,24.126808841844607
1439,1588760254.2380505,-9206.307099797306,-3904.27108853281,24.017676571723026
1440,1588760255.2380505,-9203.84091348009,-3910.0819452581363,23.90853472814529
1441,1588760256.2380505,-9201.371058507946,-3915.8912434231265,23.799383354615387
1442,1588760257.2380505,-9198.897535865362,-3921.6989807121918,23.690222494641098
1443,1588760258.2380505,-9196.420346538285,-3927.5051548103656,23.581052191733992
1444,1588760259.2380505,-9193.939491514126,-3933.3097634033043,23.471872489409392
1445,1588760260.2380505,-9191.454971781752,-3939.112804177289,23.362683431186383
1446,1588760261.2380505,-9188.966788331494,-3944.9142748192244,23.253485060587764
1447,1588760262.2380505,-9186.474942155144,-3950.7141730166427,23.144277421140053
1448,1588760263.2380505,-9183.979434245952,-3956.512496457701,23.035060556373463
1449,1588760264.2380505,-9181.48026559863,-3962.309242831186,22.925834509821883
1450,1588760265.2380505,-9178.977437209345,-3968.104409826512,22.81659932502286
1451,1588760266.2380505,-9176.470950075727,-3973.897995133723,22.707355045517588
1452,1588760267.2380505,-9173.960805196864,-3979.6899964434924,22.59810171485088
1453,1588760268.2380505,-9171.4470035733,-3985.480411447127,22.488839376571164
1454,1588760269.2380505,-9168.929546207035,-3991.2692378365646,22.379568074230455
1455,1588760270.2380505,-9166.408434101531,-3997.0564733043766,22.270287851384342
1456,1588760271.2380505,-9163.883668261706,-4002.8421155437686,22.160998751591965
1457,1588760272.2380505,-9161.35524969393,-4008.626162248581,22.051700818416005
1458,1588760273.2380505,-9158.823179406032,-4014.40861111329,21.94239409542267
1459,1588760274.2380505,-9156.287458407298,-4020.1894598330096,21.833078626181663
1460,1588760275.2380505,-9153.748087708465,-4025.9687061034906,21.723754454266178
1461,1588760276.2380505,-9151.205068321728,-4031.746347621123,21.614421623252877
1462,1588760277.2380505,-9148.658401260736,-4037.5223820829365,21.505080176721872
1463,1588760278.2380505,-9146.108087540591,-4043.2968071866007,21.39573015825671
1464,1588760279.2380505,-9143.554128177851,-4049.0696206304283,21.286371611444356
1465,1588760280.2380505,-9140.996524190525,-4054.840820113373,21.177004579875174
1466,1588760281.2380505,-9138.435276598073,-4060.610403335032,21.067629107142906
1467,1588760282.2380505,-9135.870386421411,-4066.3783679956473,20.958245236844668
1468,1588760283.2380505,-9133.301854682906,-4072.1447117961056,20.848853012580914
1469,1588760284.2380505,-9130.729682406374,-4077.9094324379394,20.73945247795543
1470,1588760285.2380505,-9128.153870617085,-4083.6725276233287,20.630043676575323
1471,1588760286.2380505,-9125.574420341758,-4089.433995055102,20.52062665205098
1472,1588760287.2380505,-9122.991332608563,-4095.1938324367356,20.411201447996074
1473,1588760288.2380505,-9120.40460844712,-4100.952037472355,20.30176810802754
1474,1588760289.2380505,-9117.814248888499,-4106.708607866739,20.192326675765557
1475,1588760290.2380505,-9115.22025496522,-4112.4635413253145,20.082877194833525
1476,1588760291.2380505,-9112.622627711247,-4118.216835554163,19.973419708858053
1477,1588760292.2380505,-9110.021368161995,-4123.968488260019,19.863954261468944
1478,1588760293.2380505,-9107.416477354329,-4129.718497150271,19.754480896299167
1479,1588760294.2380505,-9104.80795632656,-4135.466859932964,19.644999656984858
1480,1588760295.2380505,-9102.195806118445,-4141.213574316797,19.535510587165284
1481,1588760296.2380505,-9099.580027771188,-4146.958638011129,19.426013730482836
1482,1588760297.2380505,-9096.960622327439,-4152.702048725972,19.316509130583004
1483,1588760298.2380505,-9094.337590831296,-4158.443804172003,19.20699683111437
1484,1588760299.2380505,-9091.710934328297,-4164.183902060554,19.09747687572859
1485,1588760300.2380505,-9089.08065386543,-4169.922340103621,18.987949308080353
1486,1588760301.2380505,-9086.446750491128,-4175.659116013859,18.8784141718274
1487,1588760302.2380505,-9083.809225255263,-4181.3942275045865,18.76887151063049
1488,1588760303.2380505,-9081.168079209156,-4187.1276722897865,18.659321368153364
1489,1588760304.2380505,-9078.523313405567,-4192.859448084105,18.549763788062762
1490,1588760305.2380505,-9075.874928898702,-4198.5895526028535,18.440198814028378
1491,1588760306.2380505,-9073.222926744207,-4204.317983562011,18.33062648972286
1492,1588760307.2380505,-9070.567307999174,-4210.044738678222,18.221046858821786
1493,1588760308.2380505,-9067.908073722132,-4215.769815668798,18.11145996500364
1494,1588760309.2380505,-9065.24522497305,-4221.493212251723,18.001865851949805
1495,1588760310.2380505,-9062.578762813346,-4227.214926145647,17.892264563344543
1496,1588760311.2380505,-9059.90868830587,-4232.934955069893,17.782656142874973
1497,1588760312.2380505,-9057.235002514915,-4238.6532967444555,17.673040634231057
1498,1588760313.2380505,-9054.557706506213,-4244.36994889,17.56341808110559
1499,1588760314.2380505,-9051.876801346938,-4250.084909227868,17.45378852719416
1500,1588760315.2380505,-9049.192288105696,-4255.798175480072,17.34415201619516
1501,1588760316.2380505,-9046.504167852538,-4261.509745369303,17.23450859180975
1502,1588760317.2380505,-9043.812441658949,-4267.219616618927,17.12485829774184
1503,1588760318.2380505,-9041.11711059785,-4272.927786952986,17.015201177698092
1504,1588760319.2380505,-9038.418175743604,-4278.634254096201,16.905537275387875
1505,1588760320.2380505,-9035.715638172007,-4284.339015773972,16.79586663452327
1506,1588760321.2380505,-9033.009498960293,-4290.042069712378,16.686189298819045
1507,1588760322.2380505,-9030.299759187128,-4295.743413638181,16.576505311992626
1508,1588760323.2380505,-9027.586419932615,-4301.443045278821,16.4668147177641
1509,1588760324.2380505,-9024.869482278293,-4307.140962362423,16.357117559856185
1510,1588760325.2380505,-9022.148947307134,-4312.837162617796,16.247413881994213
1511,1588760326.2380505,-9019.424816103547,-4318.53164377443,16.13770372790612
1512,1588760327.2380505,-9016.697089753368,-4324.2244035625035,16.02798714132242
1513,1588760328.2380505,-9013.965769343873,-4329.91543971288,15.918264165976192
1514,1588760329.2380505,-9011.230855963768,-4335.604749957109,15.808534845603058
1515,1588760330.2380505,-9008.492350703187,-4341.29233202743,15.698799223941172
1516,1588760331.2380505,-9005.750254653703,-4346.978183656772,15.589057344731202
1517,1588760332.2380505,-9003.004568908314,-4352.6623025787485,15.479309251716309
1518,1588760333.2380505,-9000.255294561453,-4358.34468652767,15.369554988642127
1519,1588760334.2380505,-8997.502432708983,-4364.025333238535,15.259794599256754
1520,1588760335.2380505,-8994.745984448193,-4369.704240447035,15.150028127310726
1521,1588760336.2380505,-8991.985950877804,-4375.381405889555,15.040255616557008
1522,1588760337.2380505,-8989.22233309797,-4381.056827303176,14.930477110750969
1523,1588760338.2380505,-8986.455132210269,-4386.73050242567,14.820692653650367
1524,1588760339.2380505,-8983.68434931771,-4392.40242899551,14.710902289015335
1525,1588760340.2380505,-8980.909985524722,-4398.072604751862,14.601106060608359
1526,1588760341.2380505,-8978.132041937175,-4403.741027434593,14.491304012194263
1527,1588760342.2380505,-8975.350519662356,-4409.407694784266,14.38149618754019
1528,1588760343.2380505,-8972.56541980898,-4415.072604542146,14.271682630415585
1529,1588760344.2380505,-8969.776743487188,-4420.735754450197,14.16186338459218
1530,1588760345.2380505,-8966.98449180855,-4426.397142251085,14.052038493843975
1531,1588760346.2380505,-8964.188665886057,-4432.0567656881785,13.942208001947215
1532,1588760347.2380505,-8961.389266834127,-4437.714622505549,13.832371952680385
1533,1588760348.2380505,-8958.586295768604,-4443.370710447973,13.722530389824177
1534,1588760349.2380505,-8955.77975380675,-4449.02502726093,13.612683357161488
1535,1588760350.2380505,-8952.969642067255,-4454.677570690609,13.502830898477391
1536,1588760351.2380505,-8950.15596167023,-4460.328338483902,13.392973057559123
1537,1588760352.2380505,-8947.338713737212,-4465.9773283884115,13.283109878196067
1538,1588760353.2380505,-8944.517899391154,-4471.624538152447,13.173241404179732
1539,1588760354.2380505,-8941.693519756434,-4477.269965525029,13.06336767930374
1540,1588760355.2380505,-8938.865575958855,-4482.913608255887,12.953488747363803
1541,1588760356.2380505,-8936.034069125632,-4488.555464095463,12.843604652157712
1542,1588760357.2380505,-8933.199000385406,-4494.195530794912,12.733715437485314
1543,1588760358.2380505,-8930.360370868237,-4499.8338061060995,12.623821147148497
1544,1588760359.2380505,-8927.518181705604,-4505.470287781606,12.513921824951172
1545,1588760360.2380505,-8924.672434030404,-4511.104973574728,12.404017514699257
1546,1588760361.2380505,-8921.823128976956,-4516.737861239479,12.294108260200655
1547,1588760362.2380505,-8918.97026768099,-4522.368948530585,12.184194105265242
1548,1588760363.2380505,-8916.113851279662,-4527.998233203494,12.074275093704848
1549,1588760364.2380505,-8913.253880911538,-4533.62571301437,11.964351269333239
1550,1588760365.2380505,-8910.390357716604,-4539.251385720098,11.854422675966097
1551,1588760366.2380505,-8907.523282836262,-4544.875249078282,11.744489357421006
1552,1588760367.2380505,-8904.65265741333,-4550.497300847246,11.634551357517436
1553,1588760368.2380505,-8901.778482592039,-4556.11753878604,11.52460872007672
1554,1588760369.2380505,-8898.900759518037,-4561.735960654435,11.41466148892204
1555,1588760370.2380505,-8896.019489338387,-4567.352564212924,11.304709707878407
1556,1588760371.2380505,-8893.13467320156,-4572.967347222727,11.194753420772651
1557,1588760372.2380505,-8890.24631225745,-4578.580307445788,11.084792671433394
1558,1588760373.2380505,-8887.354407657356,-4584.191442644781,10.974827503691039
1559,1588760374.2380505,-8884.458960553995,-4589.800750583104,10.864857961377746
1560,1588760375.2380505,-8881.55997210149,-4595.408229024884,10.754884088327422
1561,1588760376.2380505,-8878.65744345538,-4601.013875734979,10.644905928375703
1562,1588760377.2380505,-8875.751375772616,-4606.617688478974,10.534923525359929
1563,1588760378.2380505,-8872.841770211557,-4612.219665023187,10.424936923119132
1564,1588760379.2380505,-8869.928627931973,-4617.819803134669,10.31494616549402
1565,1588760380.2380505,-8867.011950095044,-4623.418100581202,10.204951296326955
1566,1588760381.2380505,-8864.091737863359,-4629.014555131303,10.094952359461939
1567,1588760382.2380505,-8861.167992400915,-4634.609164554221,9.984949398744597
1568,1588760383.2380505,-8858.240714873118,-4640.201926619943,9.874942458022153
1569,1588760384.2380505,-8855.309906446784,-4645.792839099193,9.764931581143422
1570,1588760385.2380505,-8852.375568290132,-4651.381899763429,9.654916811958788
1571,1588760386.2380505,-8849.437701572791,-4656.96910638485,9.544898194320185
1572,1588760387.2380505,-8846.496307465799,-4662.554456736393,9.434875772081078
1573,1588760388.2380505,-8843.551387141593,-4668.137948591735,9.324849589096454
1574,1588760389.2380505,-8840.602941774021,-4673.719579725293,9.214819689222796
1575,1588760390.2380505,-8837.650972538335,-4679.299347912228,9.104786116318072
1576,1588760391.2380505,-8834.69548061119,-4684.877250928442,8.994748914241708
1577,1588760392.2380505,-8831.736467170647,-4690.453286550578,8.884708126854578
1578,1588760393.2380505,-8828.77393339617,-4696.027452556029,8.774663798018992
1579,1588760394.2380505,-8825.807880468628,-4701.599746722927,8.664615971598662
1580,1588760395.2380505,-8822.838309570288,-4707.170166830156,8.554564691458701
1581,1588760396.2380505,-8819.865221884826,-4712.738710657342,8.444510001465597
1582,1588760397.2380505,-8816.888618597312,-4718.305375984863,8.334451945487196
1583,1588760398.2380505,-8813.908500894222,-4723.870160593841,8.224390567392685
1584,1588760399.2380505,-8810.924869963434,-4729.433062266154,8.114325911052578
1585,1588760400.2380505,-8807.937726994223,-4734.994078784423,8.004258020338693
1586,1588760401.2380505,-8804.947073177267,-4740.553207932028,7.894186939124137
1587,1588760402.2380505,-8801.952909704642,-4746.110447493096,7.784112711283292
1588,1588760403.2380505,-8798.95523776982,-4751.665795252509,7.674035380691793
1589,1588760404.2380505,-8795.954058567677,-4757.219248995903,7.563954991226509
1590,1588760405.2380505,-8792.949373294485,-4762.77080650967,7.453871586765531
1591,1588760406.2380505,-8789.94118314791,-4768.320465580956,7.343785211188151
1592,1588760407.2380505,-8786.92948932702,-4773.868223997664,7.233695908374846
1593,1588760408.2380505,-8783.914293032276,-4779.414079548456,7.1236037222072595
1594,1588760409.2380505,-8780.895595465538,-4784.958030022752,7.013508696568183
1595,1588760410.2380505,-8777.873397830059,-4790.500073210729,6.903410875341542
1596,1588760411.2380505,-8774.84770133049,-4796.040206903328,6.793310302412374
1597,1588760412.2380505,-8771.818507172871,-4801.578428892249,6.683207021666815
1598,1588760413.2380505,-8768.785816564645,-4807.114736969954,6.57310107699208
1599,1588760414.2380505,-8765.749630714641,-4812.649128929668,6.462992512276444
1600,1588760415.2380505,-8762.709950833085,-4818.181602565381,6.352881371409231
1601,1588760416.2380505,-8759.666778131594,-4823.712155671846,6.242767698280788
1602,1588760417.2380505,-8756.620113823177,-4829.240786044582,6.132651536782469
1603,1588760418.2380505,-8753.569959122238,-4834.7674914798745,6.022532930806627
1604,1588760419.2380505,-8750.516315244568,-4840.292269774777,5.912411924246584
1605,1588760420.2380505,-8747.45918340735,-4845.81511872711,5.80228856099662
1606,1588760421.2380505,-8744.39856482916,-4851.3360361354635,5.692162884951954
1607,1588760422.2380505,-8741.334460729962,-4856.855019799197,5.582034940008729
1608,1588760423.2380505,-8738.266872331109,-4862.372067518442,5.471904770063991
1609,1588760424.2380505,-8735.195800855341,-4867.887177094102,5.361772419015671
1610,1588760425.2380505,-8732.121247526791,-4873.4003463278505,5.251637930762574
1611,1588760426.2380505,-8729.043213570978,-4878.911573022136,5.141501349204353
1612,1588760427.2380505,-8725.961700214804,-4884.420854980181,5.031362718241495
1613,1588760428.2380505,-8722.876708686565,-4889.928190005983,4.921222081775308
1614,1588760429.2380505,-8719.788240215938,-4895.433575904317,4.8110794837078945
1615,1588760430.2380505,-8716.696296033988,-4900.937010480734,4.700934967942143
1616,1588760431.2380505,-8713.600877373166,-4906.438491541562,4.590788578381703
1617,1588760432.2380505,-8710.501985467306,-4911.938016893908,4.480640358930973
1618,1588760433.2380505,-8707.39962155163,-4917.435584345659,4.370490353495081
1619,1588760434.2380505,-8704.293786862741,-4922.931191705482,4.260338605979867
1620,1588760435.2380505,-8701.184482638624,-4928.424836782827,4.150185160291863
1621,1588760436.2380505,-8698.07171011865,-4933.916517387923,4.04003006033828
1622,1588760437.2380505,-8694.955470543571,-4939.4062313317845,3.9298733500269885
1623,1588760438.2380505,-8691.835765155522,-4944.8939764262095,3.8197150732664995
1624,1588760439.2380505,-8688.712595198018,-4950.37975048378,3.7095552739659503
1625,1588760440.2380505,-8685.585961915958,-4955.863551317864,3.599393996035083
1626,1588760441.2380505,-8682.455866555618,-4961.345376742617,3.4892312833842305
1627,1588760442.2380505,-8679.322310364654,-4966.825224572981,3.3790671799242977
1628,1588760443.2380505,-8676.185294592105,-4972.303092624686,3.268901729566743
1629,1588760444.2380505,-8673.044820488387,-4977.778978714249,3.158734976223562
1630,1588760445.2380505,-8669.900889305292,-4983.252880658983,3.048566963807269
1631,1588760446.2380505,-8666.753502295995,-4988.724796276986,2.9383977362308826
1632,1588760447.2380505,-8663.602660715043,-4994.194723387152,2.8282273374079026
1633,1588760448.2380505,-8660.448365818365,-4999.662659809165,2.718055811252297
1634,1588760449.2380505,-8657.290618863264,-5005.128603363502,2.6078832016784843
1635,1588760450.2380505,-8654.129421108419,-5010.5925518714375,2.497709552601313
1636,1588760451.2380505,-8650.964773813885,-5016.054503155038,2.3875349079360473
1637,1588760452.2380505,-8647.796678241091,-5021.514455037167,2.2773593115983473
1638,1588760453.2380505,-8644.625135652843,-5026.972405341487,2.1671828075042527
1639,1588760454.2380505,-8641.450147313317,-5032.428351892455,2.057005439570166
1640,1588760455.2380505,-8638.271714488066,-5037.882292515329,1.9468272517128318
1641,1588760456.2380505,-8635.089838444013,-5043.334225036166,1.8366482878493242
1642,1588760457.2380505,-8631.904520449458,-5048.784147281824,1.7264685918970248
1643,1588760458.2380505,-8628.715761774069,-5054.23205707996,1.6162882077736076
1644,1588760459.2380505,-8625.523563688885,-5059.677952259037,1.5061071793970209
1645,1588760460.2380505,-8622.327927466318,-5065.121830648317,1.3959255506854695
1646,1588760461.2380505,-8619.128854380153,-5070.563690077869,1.285743365557398
1647,1588760462.2380505,-8615.926345705539,-5076.0035283785655,1.1755606679314725
1648,1588760463.2380505,-8612.720402718996,-5081.441343382084,1.0653775017265632
1649,1588760464.2380505,-8609.511026698417,-5086.8771329209085,0.9551939108617274
1650,1588760465.2380505,-8606.29821892306,-5092.310894828332,0.8450099392561917
1651,1588760466.2380505,-8603.081980673553,-5097.742626938453,0.7348256308293343
1652,1588760467.2380505,-8599.862313231888,-5103.172327086183,0.6246410295006675
1653,1588760468.2380505,-8596.639217881426,-5108.59999310724,0.5144561791898206
1654,1588760469.2380505,-8593.412695906893,-5114.025622838155,0.4042711238165221
1655,1588760470.2380505,-8590.182748594383,-5119.449214116269,0.2940859073005822
1656,1588760471.2380505,-8586.949377231356,-5124.870764779736,0.18390057356187528
1657,1588760472.2380505,-8583.712583106635,-5130.290272667524,0.07371516652032255
1658,1588760473.2380505,-8580.472367510405,-5135.707735619414,-0.03647026990412562
1659,1588760474.2380505,-8577.22873173422,-5141.123151476004,-0.14665569179150714
1660,1588760475.2380505,-8573.981677070993,-5146.536518078707,-0.25684105522186573
1661,1588760476.2380505,-8570.731204815002,-5151.947833269752,-0.3670263162752683
1662,1588760477.2380505,-8567.477316261886,-5157.357094892187,-0.47721143103182284
1663,1588760478.2380505,-8564.220012708647,-5162.764300789877,-0.5873963555716952
1664,1588760479.2380505,-8560.959295453647,-5168.169448807508,-0.6975810459751276
1665,1588760480.2380505,-8557.69516579661,-5173.572536790586,-0.8077654583224552
1666,1588760481.2380505,-8554.427625038617,-5178.973562585437,-0.9179495486941242
1667,1588760482.2380505,-8551.156674482116,-5184.372524039211,-1.0281332731707087
1668,1588760483.2380505,-8547.882315430905,-5189.76941899988,-1.1383165878329293
1669,1588760484.2380505,-8544.604549190146,-5195.164245316238,-1.2484994487616698
1670,1588760485.2380505,-8541.323377066361,-5200.5570008379045,-1.3586818120379944
1671,1588760486.2380505,-8538.038800367423,-5205.947683415326,-1.468863633743166
1672,1588760487.2380505,-8534.750820402565,-5211.336290899773,-1.5790448699586634
1673,1588760488.2380505,-8531.459438482381,-5216.722821143347,-1.6892254767661987
1674,1588760489.2380505,-8528.164655918816,-5222.107271998972,-1.7994054102477348
1675,1588760490.2380505,-8524.866474025168,-5227.489641320404,-1.9095846264855032
1676,1588760491.2380505,-8521.564894116098,-5232.869926962228,-2.019763081562021
1677,1588760492.2380505,-8518.259917507618,-5238.248126779862,-2.129940731560109
1678,1588760493.2380505,-8514.951545517088,-5243.624238629552,-2.240117532562909
1679,1588760494.2380505,-8511.63977946323,-5248.998260368376,-2.3502934406539007
1680,1588760495.2380505,-8508.324620666117,-5254.370189854248,-2.4604684119169202
1681,1588760496.2380505,-8505.006070447169,-5259.740024945915,-2.5706424024361763
1682,1588760497.2380505,-8501.684130129162,-5265.107763502958,-2.68081536829627
1683,1588760498.2380505,-8498.358801036225,-5270.473403385794,-2.7909872655822094
1684,1588760499.2380505,-8495.030084493836,-5275.836942455678,-2.901158050379429
1685,1588760500.2380505,-8491.69798182882,-5281.198378574699,-3.011327678773808
1686,1588760501.2380505,-8488.362494369358,-5286.557709605786,-3.121496106851684
1687,1588760502.2380505,-8485.023623444971,-5291.91493341271,-3.231663290699875
1688,1588760503.2380505,-8481.68137038654,-5297.270047860076,-3.3418291864056946
1689,1588760504.2380505,-8478.335736526285,-5302.623050813336,-3.4519937500569697
1690,1588760505.2380505,-8474.986723197779,-5307.973940138779,-3.5621569377420577
1691,1588760506.2380505,-8471.63433173594,-5313.322713703538,-3.672318705549865
1692,1588760507.2380505,-8468.278563477033,-5318.669369375591,-3.7824790095698635
1693,1588760508.2380505,-8464.919419758668,-5324.013905023758,-3.89263780589211
1694,1588760509.2380505,-8461.556901919801,-5329.356318517705,-4.00279505060726
1695,1588760510.2380505,-8458.191011300734,-5334.696607727944,-4.112950699806589
1696,1588760511.2380505,-8454.821749243112,-5340.034770525833,-4.2231047095820085
1697,1588760512.2380505,-8451.449117089924,-5345.370804783578,-4.333257036026082
1698,1588760513.2380505,-8448.073116185502,-5350.704708374233,-4.443407635232046
1699,1588760514.2380505,-8444.69374787552,-5356.036479171702,-4.553556463293825
1700,1588760515.2380505,-8441.311013507,-5361.36611505074,-4.663703476306048
1701,1588760516.2380505,-8437.924914428299,-5366.69361388695,-4.773848630364069
1702,1588760517.2380505,-8434.535451989117,-5372.01897355679,-4.883991881563982
1703,1588760518.2380505,-8431.142627540496,-5377.342191937569,-4.994133186002641
1704,1588760519.2380505,-8427.746442434816,-5382.66326690745,-5.104272499777673
1705,1588760520.2380505,-8424.3468980258,-5387.98219634545,-5.214409778987503
1706,1588760521.2380505,-8420.943995668507,-5393.298978131442,-5.324544979731362
1707,1588760522.2380505,-8417.537736719334,-5398.613610146153,-5.434678058109314
1708,1588760523.2380505,-8414.12812253602,-5403.92609027117,-5.544808970222264
1709,1588760524.2380505,-8410.715154477635,-5409.236416388936,-5.654937672171985
1710,1588760525.2380505,-8407.298833904593,-5414.544586382753,-5.765064120061131
1711,1588760526.2380505,-8403.879162178639,-5419.850598136781,-5.87518826999325
1712,1588760527.2380505,-8400.456140662855,-5425.154449536041,-5.98531007807281
1713,1588760528.2380505,-8397.029770721661,-5430.456138466418,-6.095429500405211
1714,1588760529.2380505,-8393.60005372081,-5435.755662814655,-6.205546493096804
1715,1588760530.2380505,-8390.166991027385,-5441.053020468359,-6.315661012254909
1716,1588760531.2380505,-8386.730584009807,-5446.348209316002,-6.425773013987831
1717,1588760532.2380505,-8383.29083403783,-5451.641227246918,-6.53588245440488
1718,1588760533.2380505,-8379.847742482541,-5456.932072151309,-6.645989289616384
1719,1588760534.2380505,-8376.40131071636,-5462.220741920241,-6.756093475733714
1720,1588760535.2380505,-8372.95154011303,-5467.507234445649,-6.8661949688692925
1721,1588760536.2380505,-8369.498432047636,-5472.791547620335,-6.976293725136618
1722,1588760537.2380505,-8366.041987896586,-5478.073679337968,-7.08638970065028
1723,1588760538.2380505,-8362.58220903762,-5483.353627493089,-7.196482851525972
1724,1588760539.2380505,-8359.11909684981,-5488.631389981109,-7.30657313388052
1725,1588760540.2380505,-8355.652652713552,-5493.906964698309,-7.416660503831891
1726,1588760541.2380505,-8352.182878010572,-5499.180349541842,-7.52674491749921
1727,1588760542.2380505,-8348.709774123923,-5504.451542409735,-7.636826331002784
1728,1588760543.2380505,-8345.233342437989,-5509.720541200889,-7.746904700464114
1729,1588760544.2380505,-8341.753584338474,-5514.987343815078,-7.856979982005916
1730,1588760545.2380505,-8338.270501212412,-5520.2519481529525,-7.9670521317521334
1731,1588760546.2380505,-8334.784094448161,-5525.514352116039,-8.077121105827962
1732,1588760547.2380505,-8331.294365435404,-5530.7745536067405,-8.18718686035986
1733,1588760548.2380505,-8327.80131556515,-5536.032550528339,-8.297249351475573
1734,1588760549.2380505,-8324.304946229728,-5541.288340784995,-8.407308535304143
1735,1588760550.2380505,-8320.805258822793,-5546.541922281747,-8.517364367975933
1736,1588760551.2380505,-8317.302254739323,-5551.793292924517,-8.62741680562264
1737,1588760552.2380505,-8313.795935375616,-5557.042450620105,-8.737465804377319
1738,1588760553.2380505,-8310.286302129292,-5562.289393276195,-8.847511320374387
1739,1588760554.2380505,-8306.773356399295,-5567.5341188013535,-8.957553309749658
1740,1588760555.2380505,-8303.257099585884,-5572.776625105031,-9.067591728640345
1741,1588760556.2380505,-8299.737533090642,-5578.016910097561,-9.177626533185087
1742,1588760557.2380505,-8296.214658316467,-5583.254971690164,-9.287657679523967
1743,1588760558.2380505,-8292.688476667581,-5588.490807794947,-9.397685123798523
1744,1588760559.2380505,-8289.158989549522,-5593.724416324903,-9.507708822151764
1745,1588760560.2380505,-8285.626198369144,-5598.955795193914,-9.617728730728201
1746,1588760561.2380505,-8282.090104534616,-5604.1849423167505,-9.72774480567385
1747,1588760562.2380505,-8278.550709455432,-5609.411855609072,-9.83775700313626
1748,1588760563.2380505,-8275.008014542394,-5614.636532987427,-9.947765279264516
1749,1588760564.2380505,-8271.46202120762,-5619.858972369258,-10.057769590209276
1750,1588760565.2380505,-8267.912730864547,-5625.079171672898,-10.16776989212277
1751,1588760566.2380505,-8264.360144927923,-5630.297128817575,-10.277766141158835
1752,1588760567.2380505,-8260.804264813809,-5635.512841723407,-10.387758293472919
1753,1588760568.2380505,-8257.245091939583,-5640.72630831141,-10.497746305222101
1754,1588760569.2380505,-8253.68262772393,-5645.937526503493,-10.607730132565115
1755,1588760570.2380505,-8250.11687358685,-5651.146494222464,-10.717709731662358
1756,1588760571.2380505,-8246.547830949656,-5656.353209392023,-10.827685058675916
1757,1588760572.2380505,-8242.975501234969,-5661.557669936774,-10.937656069769575
1758,1588760573.2380505,-8239.39988586672,-5666.759873782215,-11.047622721108846
1759,1588760574.2380505,-8235.820986270153,-5671.959818854747,-11.157584968860972
1760,1588760575.2380505,-8232.238803871818,-5677.157503081668,-11.267542769194954
1761,1588760576.2380505,-8228.653340099574,-5682.35292439118,-11.377496078281567
1762,1588760577.2380505,-8225.064596382588,-5687.546080712385,-11.487444852293375
1763,1588760578.2380505,-8221.472574151336,-5692.73696997529,-11.59738904740475
1764,1588760579.2380505,-8217.8772748376,-5697.925590110803,-11.707328619791888
1765,1588760580.2380505,-8214.278699874465,-5703.111939050738,-11.817263525632827
1766,1588760581.2380505,-8210.676850696327,-5708.2960147278145,-11.92719372110747
1767,1588760582.2380505,-8207.071728738885,-5713.477815075658,-12.037119162397591
1768,1588760583.2380505,-8203.46333543914,-5718.657338028801,-12.147039805686864
1769,1588760584.2380505,-8199.851672235402,-5723.834581522682,-12.256955607160872
1770,1588760585.2380505,-8196.236740567278,-5729.009543493649,-12.36686652300713
1771,1588760586.2380505,-8192.618541875681,-5734.182221878962,-12.476772509415103
1772,1588760587.2380505,-8188.997077602831,-5739.352614616789,-12.586673522576211
1773,1588760588.2380505,-8185.372349192243,-5744.520719646208,-12.69656951868387
1774,1588760589.2380505,-8181.744358088734,-5749.68653490721,-12.806460453933484
1775,1588760590.2380505,-8178.113105738425,-5754.850058340701,-12.916346284522481
1776,1588760591.2380505,-8174.478593588733,-5760.011287888497,-13.026226966650324
1777,1588760592.2380505,-8170.840823088377,-5765.1702214933275,-13.136102456518524
1778,1588760593.2380505,-8167.199795687373,-5770.326857098842,-13.245972710330664
1779,1588760594.2380505,-8163.555512837037,-5775.481192649603,-13.355837684292412
1780,1588760595.2380505,-8159.907975989981,-5780.63322609109,-13.465697334611546
1781,1588760596.2380505,-8156.257186600116,-5785.7829553697,-13.57555161749796
1782,1588760597.2380505,-8152.603146122648,-5790.930378432749,-13.68540048916369
1783,1588760598.2380505,-8148.9458560140765,-5796.075493228472,-13.795243905822929
1784,1588760599.2380505,-8145.285317732202,-5801.218297706023,-13.905081823692045
1785,1588760600.2380505,-8141.621532736115,-5806.358789815479,-14.014914198989596
1786,1588760601.2380505,-8137.954502486203,-5811.496967507838,-14.12474098793635
1787,1588760602.2380505,-8134.284228444144,-5816.63282873502,-14.234562146755303
1788,1588760603.2380505,-8130.610712072913,-5821.766371449867,-14.344377631671692
1789,1588760604.2380505,-8126.933954836773,-5826.897593606148,-14.454187398913021
1790,1588760605.2380505,-8123.253958201283,-5832.026493158556,-14.563991404709068
1791,1588760606.2380505,-8119.57072363329,-5837.153068062709,-14.673789605291908
1792,1588760607.2380505,-8115.884252600933,-5842.277316275153,-14.783581956895935
1793,1588760608.2380505,-8112.194546573641,-5847.399235753358,-14.893368415757866
1794,1588760609.2380505,-8108.501607022133,-5852.518824455727,-15.003148938116775
1795,1588760610.2380505,-8104.805435418416,-5857.636080341588,-15.112923480214096
